CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
"07101","07","101",Tuxtla Gutiérrez,"1508",Museo del Café,Especializado,2009-08-01,Consejo Estatal para las Culturas y las Artes de Chiapas,"7",Chiapas,"101",Tuxtla Gutiérrez,"1",Tuxtla Gutiérrez,2ª Oriente Norte 236,Centro,"29000",(961) 611 14 78,,,museocafe@conecultachiapas.gob.mx,,-93.11392,16.75618,http://sic.gob.mx/ficha.php?table=museo&table_id=1508,2021-06-29 04:04:21-05
"07101","07","101",Tuxtla Gutiérrez,"942",Museo Regional de Chiapas,Historia,1984-09-14,Secretaría de Cultura/INAH,"7",Chiapas,"101",Tuxtla Gutiérrez,"1",Tuxtla Gutiérrez,Hombres Ilustres de la Revolución Mexicana s/n,Centro,"29000",(961) 613 44 79,http://www.inah.gob.mx/es/red-de-museos/236-museo-regional-de-chiapas,,museoregionaldechiapas@hotmail.com,,-93.10662,16.75964,http://sic.gob.mx/ficha.php?table=museo&table_id=942,2020-02-20 04:52:41-06
"07101","07","101",Tuxtla Gutiérrez,"1777",Planetario Tuxtla Jaime Sabines Gutiérrez ,Ciencia y tecnología,2012-12-06,Consejo de Ciencia y Tecnología del Estado de Chiapas (COCYTECH),"7",Chiapas,"101",Tuxtla Gutiérrez,"1",Tuxtla Gutiérrez,Av. Quinta Norte Oriente s/n ,Parque Madero,"29043",961 611 06 62,https://www.icti.chiapas.gob.mx/,https://www.facebook.com/pg/planetariotuxtla/,"planetario@cocytech.gob.mx; planetariotuxtlajaime@gmail.com",,-93.10219,16.76017,http://sic.gob.mx/ficha.php?table=museo&table_id=1777,2020-06-11 10:57:39-05
"07101","07","101",Tuxtla Gutiérrez,"1332",Museo Zoque,Historia,2006-05-13,Ayuntamiento de Tuxtla Gutiérrez/Instituto Tuxtleco de Arte y Cultura,"7",Chiapas,"101",Tuxtla Gutiérrez,"37",Copoya,Av. Central Ote. 13,Ejido Copoya,"29100",(961) 600 01 74,http://www.turismochiapas.gob.mx/sectur/museo-zoque,,enna_kb@hotmail.com,,-93.11787,16.71408,http://sic.gob.mx/ficha.php?table=museo&table_id=1332,2021-01-19 08:49:27-06
"07105","07","105",Unión Juárez,"138",Museo del Café,Especializado,1997-12-16,"Sociedad Cooperativa Centro Turístico Santo Domingo, S.C.L.","7",Chiapas,"105",Unión Juárez,"24",Santo Domingo,Palmeras s/n,Barrio Lázaro Cárdenas,"30885",(962) 627 00 55,http://www.turismochiapas.gob.mx/sectur/centro-eco-turstico-santo-domingo,,rosemberg@centroecoturisticosantodomingo.com,,-92.1063,15.03018,http://sic.gob.mx/ficha.php?table=museo&table_id=138,2021-02-19 05:20:44-06
"08004","08","004",Aquiles Serdán,"944",Museo Comunitario de Santa Eulalia,Historia,1985-01-28,"Museos Comunitarios de Chihuahua, A.C.","8",Chihuahua,"4",Aquiles Serdán,"1",Santa Eulalia,Zaragoza s/n,Centro,"31650",(614) 451 51 77,,,aquileserdan@live.com.mx,,-105.88778,28.59389,http://sic.gob.mx/ficha.php?table=museo&table_id=944,2017-03-10 12:32:03-06
"08009","08","009",Bocoyna,"863",Museo Casa de las Artesanías del Estado de Chihuahua,Arte,1998-06-13,Gobierno del Estado de Chihuahua,"8",Chihuahua,"9",Bocoyna,"1",Bocoyna,Av. Ferrocarril 178,La Estación Creel,"33200",(635) 456 00 80,,,casaartesanias@prodigy.net.mx,,-107.63491,27.7531,http://sic.gob.mx/ficha.php?table=museo&table_id=863,2021-01-19 09:33:11-06
"08013","08","013",Casas Grandes,"947",Museo de las Culturas del Norte ,Arqueología,1998-12-05,Secretaría de Cultura/INAH,"8",Chihuahua,"13",Casas Grandes,"1",Casas Grandes,Domicilio conocido,Centro,"31850",(636) 692 41 40,http://www.inah.gob.mx/red-de-museos/243-museo-de-las-culturas-del-norte-paquime,https://inahchihuahua.wordpress.com/museo-de-las-culturas-del-norte/,mauricio_salgado@inah.gob.mx,,-107.95003,30.36808,http://sic.gob.mx/ficha.php?table=museo&table_id=947,2020-03-25 08:31:10-06
"08015","08","015",Coyame del Sotol,"506",Museo del General Toribio Ortega,Historia,1999-11-14,"Museos Comunitarios de Chihuahua, A.C.","8",Chihuahua,"15",Coyame del Sotol,"1",Santiago de Coyame,Domicilio conocido s/n,Centro,"32850",(626) 454 20 01,,,,,-105.09722,29.46139,http://sic.gob.mx/ficha.php?table=museo&table_id=506,2017-03-10 13:15:50-06
"08017","08","017",Cuauhtémoc,"1297",Museo Menonita,Historia,2001-12-15,"Museo y Centro Cultural Menonita, A.C.","8",Chihuahua,"17",Cuauhtémoc,"1",Cuauhtémoc,Carretera Cuauhtémoc - Álvaro Obregón Km 10+200 núm. 1024,Col. Corredor Comercial,"31500",625 583 18 95,,http://www.facebook.com/pages/Museo-y-Centro-Cultural-Menonita-AC/119281184762014,menonitamuseo@gmail.com,,-106.91045,28.49185,http://sic.gob.mx/ficha.php?table=museo&table_id=1297,2020-04-14 12:30:37-05
"08017","08","017",Cuauhtémoc,"1654",Museo Favela,Antropología,2008-12-06,"Museo Ejido Favela, A.C.","8",Chihuahua,"17",Cuauhtémoc,"88",Favela,Carr. Libre Cuauhtémoc-Chihuahua,Centro,"31600","Cels. (625) 156 57 95, 114 52 81",,,museofaveladelmamut@gmail.com,,-106.69693,28.51484,http://sic.gob.mx/ficha.php?table=museo&table_id=1654,2021-02-22 05:07:37-06
"08019","08","019",Chihuahua,"918",Museo Sebastián,Arte,1995-12-03,Ayuntamiento de Chihuahua/Instituto de Cultura del Municipio de Chihuahua,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Av. Juárez y 6ta. núm.  601,Centro,"31000",(614) 200 48 00 ext. 2424,http://www.icm.gob.mx/page1.php?id=galerias-y-museos,,cdcchihuahua@gmail.com,,-106.07904,28.63579,http://sic.gob.mx/ficha.php?table=museo&table_id=918,2021-02-22 06:03:47-06
"08019","08","019",Chihuahua,"921",Museo de la Lealtad Republicana Casa de Juárez,Historia,1972-10-12,Instituto Chihuahuense de la Cultura,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Av. Juárez 321,Centro,"31000",(614) 410 42 58,,,"mlrcasadejuarez@hotmail.com; mlrcasadejuarez@gmail.com; museocasadejuarez@hotmail.com",,-106.07566,28.63868,http://sic.gob.mx/ficha.php?table=museo&table_id=921,2021-02-24 06:02:06-06
"08019","08","019",Chihuahua,"927",Museo de Hidalgo,Historia,2004-07-30,Instituto Chihuahuense de la Cultura/Palacio de Gobierno de Chihuahua,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Venustiano Carranza y Libertad,Centro,"31000",(614) 410 42 58,,,mlrcasadejuarez@hotmail.com,,-106.07386,28.63948,http://sic.gob.mx/ficha.php?table=museo&table_id=927,2018-10-12 05:25:52-05
"08019","08","019",Chihuahua,"928",Museo Galería de Armas,Historia,2004-07-30,Instituto Chihuahuense de la Cultura,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Venustiano Carranza esq. Libertad s/n,Centro,"31000",(614) 410 42 58,,,"mlrcasadejuarez@hotmail.com; mlrcasadejuarez@gmail.com; museocasadejuarez@hotmail.com",,-106.07328,28.63898,http://sic.gob.mx/ficha.php?table=museo&table_id=928,2018-08-14 05:11:28-05
"08019","08","019",Chihuahua,"926",Museo Histórico de la Revolución Mexicana,Historia,1982-11-17,"Secretaría de la Defensa Nacional (SEDENA), Dirección General de Archivo e Historia","8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Décima 3010,Col. Santa Rosa,"31050",(614) 416 29 58,http://www.gob.mx/sedena/acciones-y-programas/museo-historico-de-la-revolucion,,mus_histrevol@mail.sedena.gob.mx,,-106.06862,28.62643,http://sic.gob.mx/ficha.php?table=museo&table_id=926,2021-07-05 05:10:40-05
"08019","08","019",Chihuahua,"2047", Museo de Sitio del General Toribio Ortega,,2016-12-01,Quinta Touche/Gobierno Municipal de Chihuahua,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Av. Independencia y Paseo Bolívar 101,Centro,"31000",(614)  200 48 00,,,,,-106.07238,28.63403,http://sic.gob.mx/ficha.php?table=museo&table_id=2047,2021-08-20 04:52:35-05
"08019","08","019",Chihuahua,"922",Museo del Centro Cultural Universitario Quinta Gameros,Historia,1961-11-22,Universidad Autónoma de Chihuahua,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Av. Paseo Simón Bolívar 401,Centro,"31000",(614) 416 66 84,,,ccuquintagameros@gmail.com,,-106.0738,28.63225,http://sic.gob.mx/ficha.php?table=museo&table_id=922,2019-08-23 05:23:05-05
"08019","08","019",Chihuahua,"900",Casa Redonda Museo Chihuahuense de Arte Contemporáneo,Arte,2000-09-20,Instituto Chihuahuense de la Cultura,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Av. Colón y Escudero s/n,Col. Santo Niño,"31320",(614) 414 90 61,,,museocasaredonda@gmail.com,,-106.0728,28.65225,http://sic.gob.mx/ficha.php?table=museo&table_id=900,2021-02-24 04:33:42-06
"08019","08","019",Chihuahua,"1302","Casa Chihuahua, Centro de Patrimonio Cultural/Museo de Sitio Calabozo de Hidalgo",Historia,1972-10-12,"Secretaría de Educación, Cultura y Deporte del Estado de Chihuahua","8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Libertad 901,Centro,"31000","(614) 429 33 00 exts. 11724, 11700, 1720, 11701, 11702",http://casachihuahua.org.mx/,,casachihuahua@gmail.com,casachihuahua,-106.07402,28.63956,http://sic.gob.mx/ficha.php?table=museo&table_id=1302,2021-06-10 06:36:04-05
"08019","08","019",Chihuahua,"1290",Museo Semilla,Ciencia y tecnología,2004-08-12,DIF Estatal,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Progreso 1201,Centro,"31000",(614) 412 39 12,,,museosemilla@hotmail.com,,-106.08417,28.637,http://sic.gob.mx/ficha.php?table=museo&table_id=1290,2021-02-23 06:03:51-06
"08019","08","019",Chihuahua,"1399",Museo Interactivo de Finanzas La Bóveda,TND,2020-01-06,Ayuntamiento de Chihuahua,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Independencia y Victoria,Centro,"31000",,,,,,-106.0762,28.63623,http://sic.gob.mx/ficha.php?table=museo&table_id=1399,2021-07-05 05:19:33-05
"08019","08","019",Chihuahua,"946",Museo Comunitario Tarike,Historia,1982-10-12,"Fundación Cultural Tarike, A.C.","8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Calle Cuarta núm. 2610,Centro,"31000",(614) 410 28 70,,,museotarike@gmail.com,,-106.06952,28.62972,http://sic.gob.mx/ficha.php?table=museo&table_id=946,2021-02-22 04:49:58-06
"08019","08","019",Chihuahua,"1570",Poliforum Cultural Universitario,Arte,2008-04-01,Universidad Autónoma de Chihuahua,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Escorza 900,Centro,"31000",(614) 439 15 00 ext. 2026,https://uach.mx/visitantes/poliforum-cultural-universitario/,,,,-106.07226,28.63818,http://sic.gob.mx/ficha.php?table=museo&table_id=1570,2019-08-23 06:17:56-05
"08019","08","019",Chihuahua,"1288",Museo del Mamut,Ciencia y tecnología,2004-10-04,Asociación Civil del Museo de Paleontología,"8",Chihuahua,"19",Chihuahua,"1",Chihuahua,Av. Juárez 2506,Centro,"31000",(614) 437 30 30,,,carmen.fierro@itesm.mx,,-106.07046,28.6431,http://sic.gob.mx/ficha.php?table=museo&table_id=1288,2021-02-25 04:01:38-06
"08021","08","021",Delicias,"1896",Museo de Sitio Huellas de Nuestros Pasos,Historia,2015-04-01,Ayuntamiento de Delicias/Coordinación de Cultura,"8",Chihuahua,"21",Delicias,"1",Delicias,Av. del Parque Nte. 2 esq. Círculo del Reloj Público,Centro,"33000",(639) 472 38 80,,,msitio.hdnp@gmail.com,,-105.47764,28.19854,http://sic.gob.mx/ficha.php?table=museo&table_id=1896,2019-08-23 05:21:03-05
"08021","08","021",Delicias,"761",Museo de Paleontología de Delicias,Ciencia y tecnología,1982-05-08,Ayuntamiento de Delicias,"8",Chihuahua,"21",Delicias,"1",Delicias,Av. Río Chuviscar Norte 2,Centro,"33000",(639) 474 40 68,http://www.museodepaleontologia.com,https://www.facebook.com/museopaleontologia,sistemas@museodepaleontologia.com,,-105.46927,28.19562,http://sic.gob.mx/ficha.php?table=museo&table_id=761,2018-10-12 06:25:27-05
"08021","08","021",Delicias,"1455",Museo del Desierto Chihuahuense (MUDECH),Ciencia y tecnología,2010-03-20,Gobierno del Estado de Chihuahua/Instituto Chihuahuense de la Cultura,"8",Chihuahua,"21",Delicias,"1",Delicias,Septima Sur y Av. Gente s/n,Fracc. Valle Verde,"33093",(044) (639) 125 04 52,,,museodeldesiertochihuahuense@hotmail.com,,-105.48984,28.16722,http://sic.gob.mx/ficha.php?table=museo&table_id=1455,2021-02-25 03:43:41-06
"08023","08","023",Galeana,"1292",Museo Regional de Cultura Galeana,Historia,1000-01-01,Ayuntamiento de Galeana,"8",Chihuahua,"23",Galeana,"1",Hermenegildo Galeana,Av. Progreso 301,Centro,"31870",(636) 661 11 23 ext. 112,,,educacionyculturag@hotmail.com,,-107.61606,30.1122,http://sic.gob.mx/ficha.php?table=museo&table_id=1292,2017-03-10 13:37:47-06
"08027","08","027",Guachochi,"550",Museo Comunitario Norawa,Antropología,1998-06-29,Ayuntamiento de Guachochi/Departamento de Fomento Económico y Turismo,"8",Chihuahua,"27",Guachochi,"1",Guachochi,Paseo de las Garzas s/n,Col. La Hacienda,"33180",649 543 01 51 ext.  117,,,turismo@guachochi.mx,,-107.07849,26.8344,http://sic.gob.mx/ficha.php?table=museo&table_id=550,2021-04-26 04:36:14-05
"08027","08","027",Guachochi,"874",Museo Towi (en proceso de remodelación),Antropología,1994-05-01,"Museos Comunitarios de Chihuahua, A.C.","8",Chihuahua,"27",Guachochi,"70",Rocheachi,Domicilio conocido,,"33180",627 120 84 93,,,marcosbus05@hotmail.com,,-107.22914,26.89565,http://sic.gob.mx/ficha.php?table=museo&table_id=874,2021-08-12 11:35:34-05
"08031","08","031",Guerrero,"943",Museo Comunitario Abraham González,Historia,1984-11-20,"Museos Comunitarios de Chihuahua, A.C.","8",Chihuahua,"31",Guerrero,"1",Vicente Guerrero,Victoria 300,Centro,"31680",(625) 101 36 01,,,,,-107.48496,28.54694,http://sic.gob.mx/ficha.php?table=museo&table_id=943,2017-03-10 12:28:15-06
"08031","08","031",Guerrero,"1400",Museo Comunitario Ferrocarrilero,Historia,2007-01-01,Ayuntamiento de Guerrero,"8",Chihuahua,"31",Guerrero,"3",La Junta,20 de Noviembre s/n esq. Segunda,Centro,"31690",(635) 583 01 32,,,secretarialajunta@hotmail.com,,-107.33167,28.47778,http://sic.gob.mx/ficha.php?table=museo&table_id=1400,2017-06-20 13:01:37-05
"08032","08","032",Hidalgo del Parral,"1963",Palacio Alvarado,Historia,2003-05-30,Gobierno del Estado de Chihuahua,"8",Chihuahua,"32",Hidalgo del Parral,"1",Hidalgo del Parral,Riva Palacio y Lic. Francisco Primo de Verdad 2,Centro,"33800",(627) 522 02 90,,,palacioalvarado@hotmail.com,,-105.67077,26.93263,http://sic.gob.mx/ficha.php?table=museo&table_id=1963,2021-02-23 07:34:39-06
"08032","08","032",Hidalgo del Parral,"1296",Museo de Arte Sacro,Arte,2000-12-20,Diósesis de Parral,"8",Chihuahua,"32",Hidalgo del Parral,"1",Hidalgo del Parral,Maclovio Herrera 58,Centro,"33800",(627) 522 20 52,,,malach_rdz@hotmail.es,,-105.67072,26.93325,http://sic.gob.mx/ficha.php?table=museo&table_id=1296,2018-10-11 08:51:29-05
"08032","08","032",Hidalgo del Parral,"1922",Museo de Sitio Centauro del Norte,Historia,2016-03-19,Gobierno del Estado de Chihuahua,"8",Chihuahua,"32",Hidalgo del Parral,"1",Hidalgo del Parral,Pedro Teódulo Gómez 2,Centro,"33800",(627) 522 02 90,,,centaurodelnorte_1923@hotmail.com,,-105.669,26.93327,http://sic.gob.mx/ficha.php?table=museo&table_id=1922,2021-02-23 07:50:06-06
"08032","08","032",Hidalgo del Parral,"672",Museo Francisco Villa,Historia,2000-07-20,,"8",Chihuahua,"32",Hidalgo del Parral,"1",Hidalgo del Parral,Gabino Barreda s/n,Centro,"33800",(627) 525 32 92,,,"museofranciscovillaparral@hotmail.com; americavelazquez@gmail.com",,-105.67273,26.93289,http://sic.gob.mx/ficha.php?table=museo&table_id=672,2019-08-23 05:26:51-05
"08032","08","032",Hidalgo del Parral,"2058",Museo de Historia Regional de Parral Casa Griensen,Historia,2017-07-17,Secretaría de Cultura de Chihuahua,"8",Chihuahua,"32",Hidalgo del Parral,"1",Hidalgo del Parral,Gral. Maclovio Herrera 139,Centro,"33800",(627) 522 02 90,http://secretariadecultura.chihuahua.gob.mx/precinct-detail.php?id=15,,email@scultura.com,,-105.67099,26.93309,http://sic.gob.mx/ficha.php?table=museo&table_id=2058,2021-02-22 06:46:01-06
"08032","08","032",Hidalgo del Parral,"1377",Museo Mina la Prieta,Ciencia y tecnología,1000-01-01,Ayuntamiento de Hidalgo del Parral,"8",Chihuahua,"32",Hidalgo del Parral,"1",Hidalgo del Parral,Estaño s/n,Col. Fátima,"33800",(627) 525 44 00,,http://www.zonaturistica.com/atractivo-turistico/1084/museo-mina-la-prieta-hidalgo-del-parral.html,americavelazquez@gmail.com,,-105.66322,26.93303,http://sic.gob.mx/ficha.php?table=museo&table_id=1377,2020-02-04 11:11:53-06
"08037","08","037",Juárez,"176",Museo Regional del Valle de Juárez,Ciencia y tecnología,1979-04-30,"Ayuntamiento de Juárez, Dirección General de Educación y Cultura","8",Chihuahua,"37",Juárez,"1",Juárez,Carr. Juárez-Porvenir Km 29,Ejido San Agustín,"33721",(656) 205 07 13,,,museovdj@hotmail.com,,-106.26045,31.51826,http://sic.gob.mx/ficha.php?table=museo&table_id=176,2021-02-23 08:44:04-06
"08037","08","037",Juárez,"468",Museo de Arte de Ciudad Juárez,Arte,1964-09-01,Secretaría de Cultura/INBA,"8",Chihuahua,"37",Juárez,"1",Juárez,Av. Abraham Lincoln y Coyoacán s/n,Col. Zona PRONAF,"32310",(656) 146 16 30,http://www.museodeartejuarez.bellasartes.gob.mx/,,museodearte.cdjuarez@gmail.com,,-106.45445,31.74112,http://sic.gob.mx/ficha.php?table=museo&table_id=468,2021-02-24 05:23:11-06
"08037","08","037",Juárez,"2073",Sala de Arte Germán Valdés Tin Tan ,,2018-08-08,Instituto para la Cultura del Municipio de Juárez/Ayuntamiento de Cd. Juárez,"8",Chihuahua,"37",Juárez,"1",Juárez, Begonias 620 esq. Ignacio Mariscal,Col. Bellavista,"32000",(656) 446 88 82,,,saladeartetintan@gmail.com,,-106.48602,31.74277,http://sic.gob.mx/ficha.php?table=museo&table_id=2073,2021-01-12 08:53:34-06
"08037","08","037",Juárez,"1465",Museo de la Revolución en la Frontera  (MUREF),Historia,2010-11-18,Secretaría de Cultura/INAH,"8",Chihuahua,"37",Juárez,"1",Juárez,Av. 16 de Septiembre s/n,Centro,"32000",656 612 4707 ext. 178156,https://inahchihuahua.wordpress.com/museo-de-la-revolucion-en-la-frontera-muref/,http://muref.org/,inah.muref@gmail.com ,,-106.48413,31.73855,http://sic.gob.mx/ficha.php?table=museo&table_id=1465,2020-02-13 07:10:32-06
"08037","08","037",Juárez,"292",Museo de Arqueología  e Historia de El Chamizal,Arqueología,1976-01-01,Ayuntamiento de Juárez,"8",Chihuahua,"37",Juárez,"1",Juárez,Av. Carlos Pellicer 1,Parque Público de El Chamizal,"32030",(656) 737 09 47,,,museodeelchamizal@gmail.com,,-106.46306,31.75205,http://sic.gob.mx/ficha.php?table=museo&table_id=292,2021-02-24 05:11:58-06
"08037","08","037",Juárez,"1626",La Rodadora Espacio Interactivo,Ciencia y tecnología,2013-08-08,"Patronato del Museo del Niño de Ciudad Juárez, A.C. ","8",Chihuahua,"37",Juárez,"1",Juárez,"Blvd. Teófilo Borunda 6632, Int. del Parque Central Poniente Hermanos Escobar",Jarudo del Norte,"32652",(656) 257 09 09,http://larodadora.org,,"info@larodadora.org; direccion@larodadora.org",La_Rodadora,-106.42819,31.69001,http://sic.gob.mx/ficha.php?table=museo&table_id=1626,2021-07-05 04:30:42-05
"08038","08","038",Julimes,"1300",Museo de Paleontología,Ciencia y tecnología,2002-06-15,Ayuntamiento de Julimes,"8",Chihuahua,"38",Julimes,"1",Julimes,Hidalgo y Ocampo núm. 1,Centro,"32950",(621) 478 00 01,,,florcig@live.com,,-105.43056,28.42306,http://sic.gob.mx/ficha.php?table=museo&table_id=1300,2021-02-24 09:31:13-06
"08040","08","040",Madera,"463",Museo Ciénega de San Pedro,Historia,1992-04-26,"Museos Comunitarios de Chihuahua, A.C.","8",Chihuahua,"40",Madera,"1",Madera,Domicilio Coocido,Centro,"31940",(652) 572 10 11,,,,,-108.14148,29.19,http://sic.gob.mx/ficha.php?table=museo&table_id=463,2019-10-11 05:56:22-05
"08040","08","040",Madera,"474",Museo Comunitario Cuarenta Casas,Arqueología,1983-06-06,"Museos Comunitarios de Chihuahua, A.C.","8",Chihuahua,"40",Madera,"26",Nicolás Bravo,Socorro Rivera s/n,,"31900",(652) 572 10 11,,,,,-108.16749,29.5536,http://sic.gob.mx/ficha.php?table=museo&table_id=474,2020-02-04 11:19:44-06
"08040","08","040",Madera,"2088",Museo de sitio de la Zona Arqueológica de Cuarenta Casas,,1000-01-01,Secretaría de Cultura / INAH,"8",Chihuahua,"40",Madera,"43",El Vallecillo,Carr. Ciudad Madera - Mesa del Huracán Km. 42.5,,,(614) 410 39 48 ext. 178040,https://lugares.inah.gob.mx/es/zonas-arqueologicas/zonas/1689-cuarenta-casas.html?lugar_id=1689,,francisco_zuniga@inah.gob.mx,,-108.1528,29.52844,http://sic.gob.mx/ficha.php?table=museo&table_id=2088,2019-01-22 08:52:45-06
"08052","08","052",Ojinaga,"795",Museo Regional Ojinaga,Ciencia y tecnología,2018-10-20,"Patronato Cultural Amigos de Ojinaga, A.C.","8",Chihuahua,"52",Ojinaga,"1",Manuel Ojinaga,Blvd. Libre Comercio y Av. J.M. Morelos s/n,Col. Constitución,"32882",(626) 453 12 59,,,museoojinaga@gmail.com,,-104.4034,29.55857,http://sic.gob.mx/ficha.php?table=museo&table_id=795,2021-02-22 07:26:04-06
"08060","08","060",Santa Bárbara,"945",Museo Comunitario El Minero,Historia,1985-01-01,"Museos Comunitarios de Chihuahua, A.C.","8",Chihuahua,"60",Santa Bárbara,"1",Santa Bárbara,Allende 26,Centro,"33580",,http://museocomunitarioelminero.blogspot.com/,,,,-105.81761,26.802,http://sic.gob.mx/ficha.php?table=museo&table_id=945,2017-03-13 11:15:53-06
"08061","08","061",Satevó,"510",Museo Raíces de Satevó,Historia,1991-08-25,Ayuntamiento de Satevó,"8",Chihuahua,"61",Satevó,"1",San Francisco Javier de Satevó,Domicilio Conocido,Centro,"33150",(614) 455 30 17 Pcia. Municipal,,,satevods@hotmail.com,,-106.10647,27.95565,http://sic.gob.mx/ficha.php?table=museo&table_id=510,2021-02-22 04:34:15-06
